transaction_amount,transaction_hour,customer_age,is_international,past_failed_transactions,fraud_label
63038.86619382085,14,43.3814689689716,0,2,0
41796.55588586728,12,37.385575315418045,0,1,0
14516.773164379403,0,30.665683623598554,0,0,0
9446.58475054232,21,31.122390771837757,0,1,0
1765.4879049033468,5,26.2222269356419,0,1,0
87366.07299809695,10,35.04529291051558,0,2,0
23723.843732645586,12,41.97387478711935,0,2,0
21229.524253248626,20,27.743323971169794,0,1,0
73629.93650256394,19,34.62782141336226,0,0,0
32069.609697430435,0,28.22637771278231,0,1,0
50653.86477194248,10,37.093543301876146,0,1,0
16334.855423215884,10,29.5061661605005,0,1,0
95978.59757405073,7,27.604894287059473,0,1,0
85172.98186172202,21,28.200333050679745,0,3,0
86392.58333420382,2,40.03328773845567,0,3,0
40736.69748234332,18,34.03250594669645,1,3,0
76259.88524934657,11,30.715782699999643,0,4,1
14473.227923439037,5,37.61404502547211,0,1,0
961.0383589188498,22,30.854837825323497,1,0,1
2095.2959645450096,7,46.26517893685703,0,2,0
58701.51356671559,4,25.261338463067432,0,2,0
45593.95103426929,9,33.130284871827186,1,1,1
51849.73335596112,21,20.95234778332999,0,0,0
845.5677276802186,15,31.531256081099063,0,0,0
42326.39330377683,11,18.2036450229337,0,2,0
71835.009303966,16,42.46316522559126,0,2,0
44325.10082654684,5,42.66503767005579,1,2,0
73248.69871059101,8,42.84170173724476,0,2,0
23378.594543243795,9,35.28872480174468,0,1,0
81332.88624772437,19,26.20129595289908,0,0,0
58884.28092129988,13,26.996593679640505,0,1,0
21155.233633047632,13,50.30172055220521,1,4,1
23748.37553779791,16,49.356771037997966,0,2,0
62840.24341049675,15,36.225551569507715,0,1,0
83010.9653619231,3,29.843659659196728,0,4,1
41621.2154247126,1,48.68623422698511,0,0,0
25904.212869846462,15,28.0549683861519,0,1,0
86714.45953036899,0,37.288492080959074,0,3,1
66959.90234590841,2,48.51957305398459,0,2,0
44863.74017957934,22,26.636615003353725,0,1,0
48841.229508402255,10,43.29223585637112,1,1,0
20505.221146846,15,40.2056079584387,0,0,0
62717.582743477906,17,34.60483457768439,0,3,0
35938.376803234576,14,25.065664008668843,0,1,0
99564.95314976749,8,27.75560239896724,0,0,0
48070.3331746626,11,37.89451072850659,0,3,0
48639.972058342355,17,20.766632051186136,0,0,0
56628.59356232612,4,36.3074385901825,1,1,1
91683.9247115628,23,40.41050984061663,0,2,0
80101.72817598905,7,44.852201728091,0,1,0
45167.893972804355,2,21.016429255397775,1,2,0
71898.05667068232,1,48.162472971612736,0,3,1
58664.92632819809,18,51.95363494179935,0,1,0
49287.468165254766,7,39.101515677135936,0,0,0
19312.345701156617,1,24.619514185753395,1,0,0
46447.232719143605,18,31.718907116397588,0,1,0
24657.276843555206,0,34.52402754881493,0,0,0
91492.73077018031,21,37.70463508730557,0,2,0
33607.14066828506,12,35.21981552643602,0,2,0
95231.1750518839,22,37.81165142894617,0,1,0
53352.223480461646,19,34.09253242660877,0,5,1
63191.283429748415,16,37.651070945122434,1,1,0
54339.75040448384,2,30.394765788386863,0,3,0
13025.123634973419,8,31.618132830175316,0,4,0
37644.539778893304,4,29.239748295233323,1,2,1
10004.696616534631,5,54.17259534504072,0,2,0
62333.109013919835,3,49.639007861743224,0,0,0
44742.73210052385,16,40.55294190013616,0,0,0
77820.69865993659,20,48.25308997267739,0,3,0
22125.001051837047,20,42.98461338977883,0,1,0
16540.149237090558,20,36.812711595140556,0,2,0
40692.589873280405,15,19.944286589803163,0,1,0
92665.87978351627,15,32.3783607987486,0,1,0
71071.13931973993,21,31.64962107981648,0,1,0
41950.470116812576,10,23.66924826907843,0,3,0
51775.489758455624,1,20.13837725393384,0,3,1
8512.879816592123,16,39.92719346567025,0,3,0
98459.1320479737,14,38.24504322370813,0,1,0
66674.0897390224,17,23.32603019932388,0,0,1
28611.866439495905,9,27.541214935638106,0,3,0
58622.258582102906,5,46.612222731541635,0,1,0
11037.288370292497,20,26.223034864834396,0,2,0
96587.0832138776,15,36.707989039338024,0,0,0
17561.020289548258,4,33.10221700432019,0,1,0
64838.22877371589,11,40.063634710620626,0,2,0
24620.90080763915,5,26.438923473435697,0,3,0
71784.38212658872,13,35.90083477540107,1,2,1
77704.45458730408,22,36.68722577345877,0,1,0
67374.63091825212,15,37.301808062292196,0,2,0
61488.496079493736,6,35.79073857962613,0,1,0
89257.66248580597,1,38.446093205941104,0,4,1
7954.808427876828,5,56.91770332050811,0,2,0
33158.3851014415,8,60.61297776771106,0,1,0
24903.91921512151,6,28.60783859213278,0,1,0
98802.59481033562,1,18.0,0,5,1
39000.03898872066,18,40.954953007219736,0,2,0
73288.00865411584,7,36.862524599012666,1,2,1
68504.04387171236,10,45.6104185918358,0,2,0
21286.915623990033,3,37.84885899715317,0,3,0
23975.868253133976,15,35.58603939525719,0,2,0
28200.327898948108,17,46.28906595877223,1,0,1
41171.615098111986,12,47.68780588413842,0,7,0
23509.074058487626,4,21.134399412190017,0,1,0
2063.1831264100956,1,26.833938128604164,0,3,0
87951.36637503882,10,33.944070407113216,0,3,0
96564.42215495031,0,35.98437623924584,0,2,0
34222.881664453635,12,32.740167966477514,0,2,0
33916.83725460474,4,39.34207177861886,1,3,1
808.4720961596616,17,44.961047893171,0,2,0
68057.04376420437,13,52.227097107207285,0,2,1
82561.445585288,12,40.789130237729,0,5,1
14746.169205964316,6,26.476663215468903,1,0,0
16050.668301778358,7,33.52623774802182,0,1,0
79029.31667214663,17,34.24647758740443,0,1,0
61667.44576057905,6,40.14640239981159,0,0,0
4581.56970700893,19,38.88168033433942,0,2,0
62292.44434718194,16,55.503966511115095,0,2,0
30960.88051209223,15,30.384868647450915,0,3,0
36935.64303153751,10,38.84750533766803,0,0,0
76996.16868785833,18,58.547113977440915,0,2,0
81112.4257479938,0,29.14793103096399,0,2,0
40095.62702129908,20,36.45148696170355,0,2,0
94720.57830703484,7,25.551194988759846,0,2,0
40705.62552341202,0,35.820868996274314,0,1,0
77206.41991948798,8,27.197828518623584,0,2,0
48439.33872996948,18,45.468009034913464,0,2,0
89763.4794195562,20,36.47318859031395,0,1,0
90785.34824065285,8,25.646027400177065,0,1,0
8832.939106321277,20,43.40567697791671,0,0,0
93655.68379789154,9,36.79666038871587,0,1,0
82570.93066788952,23,44.528187772234546,0,1,0
79151.94035983543,22,23.523373720522514,0,0,0
20171.04283458369,10,38.688244122486616,0,1,0
80531.40895459102,0,42.733416946447086,0,2,0
85028.26019503518,19,30.766225097642636,0,1,1
28986.11841196968,7,22.409972730318486,1,0,0
95230.78182839614,19,34.58392504629606,0,2,1
5081.028625276509,11,47.28115293780928,0,1,0
15075.934399389253,0,46.25930330634056,0,2,0
53804.35569134628,9,30.71571565244423,0,1,0
57621.66786511874,3,22.169145636235577,0,1,0
64550.49332176025,14,30.688202796504275,0,1,0
1795.216018615099,18,30.315223492680875,0,3,0
96040.64078475081,5,39.46446783304778,0,2,0
4554.3504641409845,4,33.94998497095879,0,1,0
14391.889077067899,4,27.46735788262858,1,0,0
1500.0503008530923,17,46.04263067260668,0,1,0
56729.15748608006,2,36.40425867444834,0,3,0
93233.46170370512,21,39.35415652730941,0,1,0
66628.12189143838,1,18.0,0,2,1
82283.48110119469,3,18.0,0,4,1
1426.7922255121503,17,20.624542185555917,1,0,0
54247.32831812464,8,30.194565743932245,0,0,0
46010.34145280164,18,40.763560176138085,0,2,0
49946.89762765723,9,18.0,0,2,0
7314.097214985276,21,50.92852064371987,0,2,0
68475.09257082382,14,36.70566026770126,0,5,0
50371.71944437758,0,48.602949929499104,0,1,0
76538.37010114027,10,26.14029917525871,0,1,0
48580.534342765364,13,40.038599341724904,0,2,0
15023.225459020565,9,35.85195929970787,0,5,1
64860.86971237442,18,43.17686313054554,0,1,1
17321.397574306106,23,32.66208632400283,1,2,0
87252.21687914601,20,39.732152090075886,1,2,1
61350.31228301723,15,46.021953187712,0,1,0
15804.66796733973,7,28.488237061082245,0,0,0
96237.57194237257,1,37.422442324896494,0,0,1
51884.70978719853,22,18.0,0,3,0
7382.555341978335,6,42.02503019063358,1,3,0
62720.60715106522,18,54.5466254346249,1,2,1
25394.570810579742,6,22.555639522513047,0,3,0
80388.97584254251,14,34.08618739572057,0,0,1
81800.42514926245,7,43.804813009141135,0,1,0
97896.84084988073,13,35.31417473466551,0,1,0
50236.76614934792,0,36.650995514932255,0,0,0
45550.19228480094,12,31.090005584763613,0,2,0
75372.21298410342,2,30.718477469120856,0,3,0
13333.818568558463,20,34.133058464146224,0,1,0
54736.859827933105,5,35.41671422139356,0,2,0
54670.13525307201,18,23.185587384226903,1,0,1
9038.364968757684,14,34.339780140539716,0,0,0
41856.610142140664,3,50.685339387093265,1,0,0
85343.15137686348,20,30.808662064110955,1,0,0
85629.74683726656,2,22.62745017125372,0,1,1
10013.842725476132,3,33.48583932013573,0,2,0
9163.016186508303,4,27.853871878757033,0,2,0
26343.278152493334,17,21.616581746780604,0,0,0
87489.12964914394,9,36.391684617326206,0,0,0
12977.368248842544,7,27.89717962848922,1,1,0
72027.68058248189,11,28.75285833146725,0,0,0
10206.445399349011,21,36.53427380385389,0,2,0
62351.47158940775,2,19.668254046376653,1,1,1
35671.123182002564,17,18.0,0,1,0
78912.50490029012,22,41.70872194501931,0,1,0
23445.675837653824,7,18.0,0,0,0
63956.26275605699,0,25.233223046926454,0,0,1
23644.685204130907,13,18.0,0,1,0
71394.66228290416,21,30.138635331511676,0,1,0
87380.4356526188,22,39.280587476511656,0,1,0
12767.499732763328,12,36.12337948732377,0,3,0
86672.9092906908,11,58.91873389457284,0,5,1
59398.167915988364,2,45.869156177890005,0,0,0
12798.338037615695,17,25.68842149843399,0,0,0
42811.43135043523,20,23.029449951735895,0,2,0
16169.943319161279,12,62.06687940975501,0,1,0
70064.75409777029,14,45.62572005733362,0,1,0
75910.92662835318,9,40.89369607269572,0,2,0
10669.072375252616,0,35.74851812215618,0,1,0
50663.37128419497,5,37.73521567475017,1,4,1
81481.04309698913,8,20.179267245175737,0,1,0
93622.68785094455,9,36.57039170196768,0,1,1
51400.43488750282,14,35.712313974590145,0,4,1
95032.89443877956,8,25.958611568985198,1,3,0
53615.328148557375,22,29.614735464315213,0,3,0
39479.63041053081,13,50.15176393443556,0,0,0
84835.49254243427,10,33.74825079705138,0,3,0
49348.9727747631,6,55.71171302533111,0,4,0
47243.06080539585,23,18.0,0,2,0
49082.21769204185,1,29.778698137742523,1,1,0
84693.82168678756,13,19.527214487530813,0,0,0
83210.96001463641,5,22.905775461081657,0,0,0
40411.6472447771,4,26.717942943407028,0,2,0
33396.65600106545,4,38.15309626770591,0,0,0
49243.609601509015,18,37.66826171080387,0,2,0
57319.973722737195,18,28.207096803723946,0,2,0
23909.887341736896,5,18.0,0,2,0
79416.11296308751,9,49.77692873032153,1,2,0
48699.62829666905,22,32.14235283963644,0,1,0
33471.15028715396,13,23.837098296988607,0,1,0
10771.417197102663,16,37.74930781070087,0,1,0
23960.63152432033,2,37.044451705231744,0,0,0
94933.18905842277,0,31.77323535000035,0,3,0
30579.458713270706,9,36.485310156415046,0,3,0
16969.043007766828,2,23.449701595919816,0,2,0
46121.21188633382,4,42.59912843176484,0,3,0
30778.065561688843,18,25.031329052431296,0,2,0
3612.409102092296,9,28.94430344696568,0,1,0
32382.207206213785,15,41.488018161515754,0,1,0
54456.45153155291,0,47.039589650102336,0,2,0
55216.065964794696,5,50.85774568046339,1,4,1
35720.23622557118,8,45.55798238466572,0,1,0
44785.545349634805,4,31.75927816198218,0,3,0
96555.24003165316,13,19.589669308995372,1,3,0
37797.11287530813,9,49.050555856028936,0,1,0
25896.8586446723,1,48.706959889049756,0,2,0
24422.357702269335,4,28.280238466465043,0,1,0
45830.684809143,0,44.2118903782456,1,3,0
75976.06285682271,9,31.678222060692615,0,0,1
20678.219600428474,21,50.012768835117285,0,1,0
70958.68310136272,8,29.85135337596218,0,2,0
2212.867352606687,2,54.78651287548503,0,2,0
41951.40450059621,14,42.86120547598246,0,2,0
77608.92001375841,3,52.97544844685987,0,0,0
33939.4222818657,12,30.362027303501208,0,3,0
56417.33643439541,5,39.05029604444193,1,1,1
20577.425359308487,19,25.307208016556345,0,3,0
74225.3395735046,16,43.439892521191965,0,1,0
5322.682416549086,22,43.99041532837124,0,2,0
85269.01022306249,4,58.970239182011866,0,2,1
19899.819003524648,14,39.82039797219649,0,1,0
87452.36336766224,7,42.24094202506093,1,3,0
35317.67120592168,4,30.29169623496218,0,1,0
72296.08909000122,23,40.41379372635238,0,1,0
31990.607248840228,12,31.201087913124162,1,2,0
90600.57595634129,0,36.15860758842,0,0,1
12751.048839285599,0,36.74515661545795,1,2,0
17934.12694833261,6,31.476951266508294,1,1,0
49353.70950336435,21,35.629450965419935,0,0,0
8285.650059910799,4,31.247048302865792,0,5,0
19678.420451706017,13,31.202688749661608,1,0,0
94382.26158298024,14,45.766646515022714,0,0,0
97651.31714867393,20,36.75413641826411,0,2,1
37688.307000109155,16,38.47066272200277,0,2,0
92336.27349929218,23,20.426952310144642,0,1,0
54527.98509977583,17,39.2345833183039,0,1,0
27047.272340789328,6,40.30423463975238,1,0,0
70269.63223595181,21,31.016613773112475,1,4,1
65924.29047682823,17,55.850296762606916,1,4,1
98913.61937896247,18,18.0,0,2,0
26578.224012187402,19,42.84367135770546,0,1,0
67238.74431590737,6,42.128048049548624,0,4,0
5297.173127441744,7,40.41582931999412,0,1,1
11453.239265802269,12,36.76212705638623,0,3,0
491.4456576142169,17,40.50679322625037,0,0,0
99946.12203786135,23,43.68175479555894,1,1,1
80247.14234503303,10,27.74112416168006,0,0,0
78693.62917188072,8,37.9919562218009,0,1,0
51021.63492128915,22,33.16683157976696,0,1,0
30076.70158225345,0,24.062315997744914,0,2,0
15211.302017821325,21,42.171699746132894,0,0,0
28539.006410761718,7,29.356395753159667,0,2,0
37659.525070721,20,20.021413252205328,0,1,0
75655.37868833137,11,29.60889339298351,1,1,1
54012.21271142492,1,27.011011019068697,0,1,0
7840.61429289272,14,45.2847900919011,0,0,0
1901.0979949953328,20,36.53193140558078,0,0,0
10322.984735452908,23,48.8238274568994,0,1,0
41108.8214983682,17,28.334437687669542,0,1,0
93325.97241319693,16,43.741698718965,0,5,1
63776.50787280124,14,63.39622914807913,0,1,1
80202.40739756396,19,38.5603246712714,0,1,0
46690.8219910044,19,43.616488623231525,0,3,0
36230.44171118477,8,41.93517664225406,0,2,0
10929.19723439061,2,20.779246725741736,0,2,1
87605.70891640187,19,40.85817297467451,0,2,1
78337.68689988749,18,38.06456320649569,0,1,0
16894.997950012737,17,32.402526166016905,0,2,0
51274.83033123842,19,26.159636257951192,0,0,0
48788.743311332364,7,41.93983240327037,0,2,0
62546.64611338421,0,25.275962603893788,1,0,0
94624.07070972699,23,56.33645604681897,0,3,0
58019.16703207172,23,36.14169083488128,0,0,0
54067.704951183994,14,22.766929522134966,0,1,0
5127.261000172928,18,29.860037216716613,0,3,0
6384.456854200591,9,32.21865661710183,0,4,0
18815.94445354621,11,59.12376653923846,1,2,0
3343.830092005653,5,26.154110531905037,0,3,0
74360.95426744423,12,33.83782736748613,1,2,0
72360.69736899692,3,29.621716301349775,0,0,0
13692.01781972113,12,39.992584855816645,0,1,0
83624.28218944857,16,29.781165862949557,1,1,0
15563.124881126587,0,23.609433338602898,0,3,0
30187.441141036143,4,33.04705420203801,0,0,0
24972.792226220365,23,32.006061566677566,1,1,0
37293.47914744747,16,29.077556223759863,1,3,0
25540.91021240719,17,29.611896411028823,0,1,0
48946.19755120136,6,46.84695797881003,1,4,0
40800.04734733307,15,31.802597857324958,0,3,0
98658.29212885472,7,23.658723375215672,0,2,0
5687.042377809744,11,30.378840362001437,0,3,0
14303.919501096427,13,35.54335659465393,1,1,0
5377.306801469388,18,21.63730363448646,0,1,0
62621.53537873934,10,51.259779600063986,0,1,0
5545.476813630587,11,43.67579477506272,0,3,0
83660.32976387472,12,49.3017274361878,0,1,0
51242.669205124585,7,38.921281254876824,0,0,0
52748.06169569522,0,18.0,0,2,0
56203.2913204482,8,50.35333716638513,0,2,0
17164.28925999045,1,26.364316402901075,0,2,0
19849.261281137304,13,27.178132559979012,0,1,0
31949.850555013167,12,36.563251439554435,0,1,0
59390.291940602954,15,48.78229846670149,0,3,0
21090.765816427433,1,45.53287133952399,0,1,1
11721.539540612797,3,44.06281120176021,0,3,0
97014.67695320137,11,31.881729471254467,0,1,0
2295.983299481329,15,31.723924739078882,0,1,0
80289.47079306855,9,38.45943667980067,0,1,0
78824.7114425447,2,33.69929158716467,1,1,1
29791.68997312509,3,43.89317907329353,0,1,0
13649.098939130608,5,43.301176644952264,1,1,0
14648.301805871799,22,40.913413211727054,0,0,0
69773.41856199552,4,18.0,0,0,1
64316.378449508746,17,36.27988363677264,0,0,0
78296.29285771353,2,33.91146119267299,0,0,1
93754.36912267056,9,36.68025601759531,0,1,1
69223.54359033254,10,27.45675361453593,0,1,0
15669.568501489202,18,21.75214089600775,0,1,0
24419.917414864525,13,39.6313847997504,0,3,0
84235.15371422414,20,31.43698682267938,0,2,0
21009.676975837436,10,40.746929937076,0,2,0
7344.979463752693,20,28.29085622315229,0,1,0
70357.67739882082,3,49.15910640492677,0,1,0
40312.38291346519,23,45.01064842570763,1,1,0
92012.00124933576,21,37.9682710854588,0,2,0
65060.48160225679,5,32.86711586614053,0,2,0
9132.85588138691,16,43.52408877798197,0,0,0
94790.87106864071,21,38.92547815237406,0,1,0
25929.870637660566,18,37.38584187930605,0,4,0
33787.52779158795,12,45.42865409559609,0,1,0
40285.81532698585,21,49.2653615440664,0,3,0
5217.307210790894,9,22.475888155144553,1,1,0
49701.89068083742,10,24.496158926501934,0,2,0
12419.517258421696,5,27.19739274521202,0,2,0
40156.93563616634,1,19.975754023564484,1,1,0
35135.90782040922,0,34.37251474430849,0,0,0
77306.72433430768,10,41.00116455244506,1,3,1
80336.73411210984,15,34.78581705047663,0,1,0
15425.946950669892,2,29.658783583871042,0,3,0
36718.463619184695,4,46.26457757129158,0,0,0
37397.980787079985,14,36.405564032067495,0,3,0
15225.903349214896,14,38.429829673663185,1,3,0
79865.50515461393,3,46.542348048997596,0,1,1
70752.11000070878,22,33.76758061148866,0,0,0
19119.14045107377,3,55.60214072624681,0,2,0
36735.518668520526,7,30.52184996128234,0,2,0
10669.92198316577,6,54.979482045129,0,3,0
62857.83904959509,16,25.252648180875795,0,1,0
12225.055262407104,14,40.17484902880442,1,0,0
98594.82344562928,4,28.574678311937628,0,0,0
78090.13926131744,12,46.195661169810926,0,0,0
39084.83110344111,3,30.217673921415717,0,3,0
57898.536834707505,21,37.90871190644086,0,0,0
91143.04744001923,16,28.494580039584303,0,2,1
55454.51811154303,21,44.37225173666614,0,3,0
17532.398791155723,16,28.44248739360861,0,0,0
37932.46522255782,13,51.834148447426685,0,2,0
84330.17201647157,13,25.040028930386097,0,2,0
64456.880297362826,16,21.543720816718533,0,1,0
65107.36599494665,7,44.515520780790865,0,1,1
86695.46642028006,1,29.083563597364783,0,1,0
89407.90844050421,12,34.92762686550464,0,0,1
91987.27792076569,21,31.777588461642793,0,3,0
9575.434405990294,15,21.873917328473098,1,1,0
54458.18759611378,15,34.23006335861662,0,1,0
74076.90116971002,5,47.64915894972302,0,1,0
75716.99182818868,21,45.03137003305565,0,0,0
60710.948576803385,23,37.31792762625925,0,2,0
16762.05478484905,3,46.122682930351075,0,1,0
79762.31333877226,2,24.404814153058233,0,2,1
72039.12221814308,5,31.745456710949938,0,0,0
8704.963577748726,3,38.958049407302084,0,0,0
46434.60148497019,17,33.69585173182888,0,4,0
17480.342212228177,5,32.531766695234424,0,3,0
33813.95686672589,4,22.993562676789047,0,2,0
1906.301111347975,8,18.0,0,1,0
40092.95385423475,10,43.178664249496364,1,1,0
55032.70442350543,5,37.43221573252226,0,1,0
61996.30102342597,15,44.01998378210093,0,3,0
66382.68547835814,18,30.627640578416255,0,1,0
83645.50217893576,10,27.872221151724062,0,1,0
21624.74443684543,20,35.06547966636634,0,2,0
12136.134061602948,14,43.54199648612816,0,2,0
85168.56347260278,23,32.685477850123455,0,0,0
15745.620207775724,8,43.01785184328486,0,2,0
97478.53212548592,23,24.936919944069132,0,2,0
84269.56911692384,18,33.385528668301326,0,1,0
50137.57292837095,18,34.29885855921969,0,2,0
98144.00034971032,23,47.2638994392192,0,1,0
9827.93523788962,8,37.07627398015908,0,1,0
30376.269541392656,22,52.46077518294195,0,3,0
63858.61906255708,3,21.523152000525172,0,2,0
35065.686160470555,9,36.299189044112794,1,1,0
92844.4179428811,8,36.79398039180446,0,4,1
6656.046208963975,18,41.20093197586867,1,3,0
54986.24202289036,14,26.866400635511088,0,0,0
59127.54011277194,18,51.84446339410836,0,0,0
65307.53956534469,1,35.129639414717595,0,2,0
25641.05571084826,9,24.12932487065082,0,3,0
36520.18610923446,18,34.83975009586381,0,5,0
84383.68491353127,16,31.868384771198865,0,2,1
19574.782620118967,19,62.83235142247329,0,0,0
82704.09793261887,23,45.49943599525014,0,1,0
56309.27674798397,20,35.49661355708217,0,0,0
76242.5323682888,1,33.88083314800795,0,0,0
71389.3758897208,18,44.51056862481465,0,5,0
20830.398388949412,16,44.98862160328214,0,0,0
56924.3923697439,17,18.0,0,1,1
86785.54296522873,16,41.42993154733334,0,0,1
43268.41205651274,1,35.279665439786264,1,0,0
96662.41794530934,18,21.88856178213024,0,2,0
45276.28850016163,0,43.802141396241765,1,2,0
14364.28510312168,10,57.46188013558265,0,1,0
39004.52453975956,9,40.567959468277806,1,0,0
95175.07039841467,4,46.004284422568645,0,1,0
32040.11284905144,15,53.04119091964404,1,1,0
86823.00617071959,23,26.697378492799483,0,1,0
88136.94310002078,4,18.0,0,3,0
35083.63378076291,23,41.56866063309502,0,1,0
8417.440039258148,22,32.52388463558549,0,4,0
72483.33512496595,11,21.25826547628457,0,0,0
31220.078671497206,3,34.21830063864207,0,1,0
78314.06906433149,22,42.275473737906204,1,3,0
44321.21934121727,5,33.5102833523564,0,3,0
48578.14756002789,18,27.131723692649626,0,3,0
77813.14973417883,8,32.7649293970349,0,3,0
38298.096773056626,11,34.80523534698654,0,0,0
44368.42179775916,14,18.0,0,0,0
37681.42783008525,15,33.57225046829307,0,2,0
36797.31747620027,12,21.556595278551082,1,1,0
52642.06303245579,20,41.590259520210964,0,3,0
80899.06450566495,23,19.38957424413222,0,5,0
36240.65436106433,6,45.12692204550936,0,0,0
52473.04658171989,22,30.908349307860586,0,1,0
67105.65981171583,19,29.57024293227988,0,1,0
27017.000685735136,3,37.94454597301972,0,2,0
27824.528209749016,10,26.33965554776608,0,2,0
93347.97138964313,7,37.78745754130064,0,0,0
72381.10387577575,5,27.678912253116295,0,3,0
57760.948954708554,9,29.432654876752306,0,1,0
64807.233436619135,6,39.05354169329135,0,0,0
3027.014366031495,6,23.614192662656173,0,2,0
61848.48625961351,3,22.356626982376433,0,1,0
50999.93643509777,2,37.48225507410342,0,1,0
54620.39300996562,23,34.731001475106154,0,2,0
36006.44030039863,6,36.68692744809392,1,3,0
8239.242381522894,3,38.27639236721421,0,2,0
19414.589437844013,12,35.57375553806981,0,2,0
95079.3968499459,19,41.08092623967069,0,2,1
40929.086270866304,16,35.97436286978658,1,3,1
46721.64726750333,6,18.0,0,1,0
5365.708006358555,16,18.0,0,3,0
3852.866331443661,3,54.27949180242083,0,3,0
71746.42655997109,10,35.00071867058863,0,3,0
53855.65694569902,2,44.50241651717097,0,3,0
50919.72782320504,10,31.54296094372924,0,4,1
24388.1405892246,2,34.4198490560607,0,1,0
74500.59808982923,11,30.466353457291564,0,1,0
16906.834252938337,0,59.65927331461365,0,1,0
19074.4808917359,3,37.53242422364143,0,1,0
46125.14591769272,13,29.651420944938025,1,1,0
28699.358224982894,0,18.484602865698093,1,0,1
24821.55182519132,13,54.73733442735852,0,2,0
64559.240690877836,12,33.36721614771697,0,0,0
65132.0773473326,12,42.44229119561597,1,1,1
82469.25527301292,23,43.55997290306546,0,0,0
41829.08584060029,14,30.371694765696294,0,2,0
7401.200593512409,16,41.72452775386156,1,0,0
27439.271853653623,11,28.958617132483823,0,0,0
98002.54577336201,21,25.095736379605842,0,1,0
59666.23166574694,22,46.644646925122125,0,2,1
71002.73477162192,13,33.41810620177801,1,2,0
835.0471795789122,11,40.18512833602655,0,3,0
51868.752645033834,17,39.10920993881771,0,1,0
3849.112887427132,3,41.37931960055289,0,2,0
56966.098187935655,13,19.434630657983753,0,2,0
92085.00787864393,18,29.1470946868363,0,1,0
96845.07113699074,12,31.755248425035752,0,1,0
54101.21227135352,22,26.685213270985095,0,1,0
45874.66004469637,17,39.29006848016388,0,4,1
94507.20771542455,10,46.86893077595897,0,2,0
67393.62221646984,5,48.45184655346298,0,0,0
6583.438025887105,8,31.607952347901165,0,2,0
46625.98520898301,11,37.91965862457907,0,3,0
24100.47734458396,18,39.45643504490099,0,1,0
47033.45171272329,13,41.212560942035296,0,4,0
45601.01064343554,14,26.218649269273563,0,0,0
58256.26580119273,10,53.20580268264966,0,2,1
35741.3719858902,5,44.265201843464446,0,3,0
16510.617900647212,13,44.52649343692441,0,2,0
50421.571515536634,2,47.03460056900397,0,2,0
83037.26814614164,18,40.34135942265984,0,1,0
66434.82158395347,19,24.726865769490274,0,2,0
33902.94980592906,10,33.61027268444893,0,0,0
93558.74997360984,23,18.489466049380844,0,0,1
91229.5363677933,16,39.15072509699084,0,0,0
21013.905098471467,16,33.30786341834453,0,2,0
4037.816753524261,22,34.59477616473068,0,0,0
74156.73996424115,2,47.04001130085651,0,2,0
82778.26510878041,13,30.430059614435407,0,1,0
96789.67013854039,6,32.47876841227924,0,1,0
88994.65576942224,18,35.21973295963216,1,1,0
60093.42334382084,2,18.0,0,3,0
53052.22868731684,1,32.33936344237997,0,0,0
2881.3210211323703,16,18.0,0,1,0
24740.979039793307,8,29.14478438104261,0,0,0
46015.51369811935,21,43.55189053392827,1,0,0
62887.539618348426,5,39.47266558251069,0,1,0
55769.45814850923,23,29.05179689545924,0,3,0
74289.33536920088,20,35.40798218223812,0,1,0
28048.71639561538,8,24.250104328695947,0,0,0
56538.76550448208,4,34.9765659685048,0,4,1
8905.410114740134,1,64.3032028549251,0,3,0
41425.18580596238,21,53.45801320371932,0,1,0
75041.06721216463,14,35.52622130017261,0,1,1
69370.7452575615,8,36.60144164915374,0,3,0
99065.20944350069,18,25.204346853654492,0,0,0
27861.323486176825,9,26.982108920489495,0,2,0
49869.11098748052,3,38.621843221046944,0,4,0
33020.08833602227,9,29.75107434363515,0,5,0
44116.25109451156,7,44.041495948515816,0,2,0
85709.31797395187,21,50.69685680977757,0,1,1
68452.48661132982,12,38.32620784781039,0,2,0
88255.87501562342,6,36.01737205839927,0,1,0
20430.75972235546,6,18.192203750893484,0,2,0
87348.77567235965,3,42.4761024527205,0,2,0
6070.251190420604,14,23.56328698460942,0,1,0
88871.06811567153,11,30.819908713665804,0,3,0
32974.470568126715,15,44.59575892385135,0,1,0
31527.304578065243,5,45.297581643090325,0,0,0
51257.64881219652,8,30.334924726498826,0,1,0
94074.94975355086,2,30.910844650800136,0,2,0
4873.358331672396,7,28.00681126743328,0,3,0
35287.874409567456,6,23.021462546740892,0,4,0
85671.54166946524,3,28.652045178957582,0,0,0
39665.84229580313,12,18.868699810853112,0,1,0
19995.774069946994,18,41.83062581508265,0,1,0
42536.93871500804,6,38.94523605161876,0,4,0
38616.69489901776,9,40.605292848705126,0,2,0
91550.07852652368,11,25.455959494248575,0,2,0
76217.2441367354,2,23.049294364849437,0,0,1
50561.04401882624,23,35.5351427431356,0,2,0
98838.21961548495,11,35.641025649502254,0,1,0
46581.22537446474,18,33.52730172487055,1,5,1
5917.959298945495,14,32.10516730812151,0,1,0
26301.204749316992,7,52.10775777694387,1,1,0
